RBD;HH_A;HH_UTP;HH_PDIR;HH_DIR;HH_OES;HH_OF;HH_JUTP;HH_IG;HH_OR;HH_DIR_SOST;HH_TP_SOST;HH_SUP_SOST;HH_SUBDIR;HH_PROF_ENC;HH_EDUC_TRAD;HH_TOT
6398;707;0;0;44;76;0;44;44;0;0;0;0;0;0;0;915
6399;678;0;0;44;0;0;0;44;0;0;0;0;0;0;0;766
6400;42;0;0;0;0;0;0;0;0;0;0;0;0;39;0;81
6401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6407;3;0;0;0;0;0;0;0;0;0;0;0;0;39;0;42
6408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6410;3;0;0;0;0;0;0;0;0;0;0;0;0;39;0;42
6411;3;0;0;0;0;0;0;0;0;0;0;0;0;39;0;42
6412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6413;3;0;0;0;0;0;0;0;0;0;0;0;0;39;0;42
6414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6415;3;0;0;39;0;0;0;0;0;0;0;0;0;0;0;42
6416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6420;472;0;0;44;0;0;44;0;0;0;0;0;0;0;0;560
6421;598;42;0;44;0;0;0;38;0;0;0;0;0;0;0;722
6423;451;0;0;44;0;0;0;0;0;0;0;0;0;0;0;495
6424;57;0;0;33;0;0;0;0;0;0;0;0;0;0;0;90
6425;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;44
6426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6427;70;0;0;0;0;0;0;0;0;0;0;0;0;44;0;114
6429;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;32
6432;261;0;0;44;0;0;0;0;0;0;0;0;0;0;0;305
6433;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;44
6434;252;0;0;44;0;0;0;0;0;0;0;0;44;0;0;340
6435;113;0;0;0;0;0;0;0;0;0;0;0;0;39;0;152
6440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6441;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;44
6442;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;44
6443;190;0;0;0;0;0;0;0;0;0;0;0;0;38;0;228
6444;66;0;0;44;0;0;0;0;0;0;0;0;0;0;0;110
6445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6446;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;44
6448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6449;6;0;0;0;0;0;0;0;0;0;38;0;0;44;0;88
6452;1104;0;0;44;374;0;44;88;44;0;38;0;0;0;0;1736
6454;431;0;0;0;0;0;0;0;0;0;0;0;0;44;0;475
6455;304;0;0;44;0;0;0;0;0;0;0;0;0;0;0;348
6456;290;0;0;0;0;0;0;0;0;0;0;0;0;44;0;334
6457;594;0;0;44;44;0;44;44;41;0;0;0;0;0;0;811
6458;324;0;0;0;0;0;0;0;0;0;0;0;0;44;0;368
6459;356;0;0;0;35;0;0;0;0;0;0;0;0;44;0;435
6460;625;0;0;44;0;0;88;0;0;0;0;0;0;0;0;757
6461;488;0;0;44;0;0;44;0;0;0;0;0;0;0;38;614
6462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6464;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;44
6465;456;44;44;44;18;0;0;0;0;0;0;0;0;0;0;606
6466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6471;143;0;0;0;0;0;0;0;0;0;0;0;0;44;0;187
6473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6474;70;0;0;0;0;0;0;0;0;0;0;0;0;44;0;114
6475;64;0;20;0;30;0;0;0;0;0;0;0;0;34;0;148
6476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6477;6;0;0;0;0;0;0;0;0;0;0;0;0;44;0;50
6478;215;0;0;0;0;0;0;0;0;0;0;0;0;44;0;259
6479;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;44
6480;201;0;0;44;40;0;0;0;0;0;0;0;0;0;0;285
6481;24;0;0;0;0;0;0;0;0;0;0;0;0;44;0;68
6482;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;44
6483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6485;185;0;0;44;0;0;0;0;0;0;0;0;0;0;0;229
6486;22;6;0;0;0;0;0;0;0;0;0;0;0;22;0;50
6487;113;0;0;0;44;0;0;0;0;0;0;0;0;44;0;201
6488;293;0;0;0;0;0;0;0;0;0;0;0;0;44;0;337
6489;4;0;0;0;0;0;0;0;0;0;0;0;0;44;0;48
6490;15;0;0;43;0;0;0;0;0;0;0;0;0;0;0;58
6491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6492;54;0;0;0;0;20;0;0;0;0;0;0;0;44;0;118
6494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6495;341;0;0;0;0;0;0;0;0;0;0;0;0;44;0;385
6496;362;0;0;40;40;0;0;0;0;0;0;0;0;0;0;442
6497;2414;44;0;44;44;0;44;44;0;44;0;0;44;0;0;2722
6499;824;0;0;44;78;0;0;0;0;0;0;0;0;0;0;946
6500;2376;88;44;44;165;44;0;0;0;0;0;0;0;0;0;2761
6501;2023;0;0;44;197;0;44;88;0;0;0;0;0;0;0;2396
6502;633;0;0;44;30;0;44;0;0;0;0;0;0;0;0;751
6504;810;0;0;0;38;0;0;0;0;0;0;0;0;44;0;892
6505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6506;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;44
6507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6508;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;41
6509;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6510;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;41
6511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6512;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;44
6513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6515;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;41
6516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6518;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;41
6519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6521;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;41
6522;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;41
6523;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;41
6524;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;41
6525;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;41
6526;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;41
6527;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;41
6528;256;0;0;0;94;0;0;0;0;0;0;0;0;44;0;394
6529;0;0;0;0;41;0;0;0;0;0;0;0;0;41;0;82
6530;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;41
6531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6539;60;0;0;0;41;0;0;0;0;0;0;0;0;41;0;142
6540;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;41
6541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6542;301;0;0;44;0;0;0;44;0;0;0;0;0;0;0;389
6544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6545;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;44
6546;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;44
6547;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;44
6549;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;44
6550;83;0;0;44;0;0;44;0;0;0;0;0;0;0;0;171
6552;71;0;0;0;0;0;0;0;0;0;0;0;0;44;0;115
6553;0;0;5;0;0;0;0;0;0;0;0;0;0;39;0;44
6554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6555;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;38
6556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6558;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;44
6560;220;0;0;0;0;0;0;0;0;0;0;0;0;44;0;264
6561;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6562;162;0;0;44;0;0;0;0;0;0;0;0;0;0;0;206
6564;328;0;0;0;0;0;0;0;0;0;0;0;0;44;0;372
6566;185;0;44;0;0;0;38;0;0;0;0;0;0;44;0;311
6567;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;44
6568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6569;325;0;0;40;0;0;0;0;0;0;0;0;0;0;0;365
6570;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;36
6571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6572;180;0;0;44;0;0;0;0;0;0;0;0;0;0;0;224
6575;85;0;0;0;44;0;0;0;0;0;0;0;0;42;0;171
6576;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;44
6577;222;0;25;44;0;0;0;0;0;0;0;0;0;0;0;291
6578;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;44
6580;4;0;0;0;0;0;0;0;0;0;0;0;0;40;0;44
6583;4;0;0;0;0;0;0;0;0;0;35;0;0;44;0;83
6584;717;0;27;44;0;0;0;44;0;0;0;0;0;0;0;832
6585;2360;0;88;44;56;0;44;0;0;0;0;0;0;0;0;2592
6586;1241;0;44;44;114;0;0;0;0;0;0;0;0;0;0;1443
6587;1409;0;0;44;121;0;44;88;0;0;0;0;0;0;0;1706
6588;655;0;0;44;0;0;0;0;0;0;0;0;0;0;0;699
6589;693;0;0;44;0;0;0;0;0;0;0;0;0;0;0;737
6590;402;0;0;44;0;0;0;0;0;0;0;0;0;0;0;446
6591;40;0;0;0;0;0;0;0;0;0;0;0;0;44;0;84
6593;154;0;0;0;78;0;0;0;0;0;0;0;0;44;0;276
6594;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;44
6595;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;42
6597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6598;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6599;103;0;0;0;0;0;0;0;0;0;0;0;0;39;0;142
6600;43;0;0;0;0;0;0;0;0;0;0;0;0;39;0;82
6602;43;0;0;0;0;0;0;0;0;0;0;0;0;39;0;82
6603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6604;857;38;0;44;127;3;44;44;0;0;54;0;0;0;0;1211
6605;15;0;0;0;0;0;0;0;0;0;0;0;0;44;0;59
6606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6608;88;0;0;0;0;0;0;0;0;0;0;0;0;44;0;132
6610;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6611;129;0;0;0;6;0;0;0;0;0;0;0;0;39;0;174
6612;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;42
6613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6616;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;42
6617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6621;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;42
6622;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;42
6623;95;0;0;0;6;0;0;0;0;0;0;0;0;44;0;145
6624;120;0;0;0;0;0;0;0;0;0;0;0;0;39;0;159
6625;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;43
6626;54;0;0;0;0;0;0;0;0;0;0;0;0;44;0;98
6627;84;0;0;0;0;0;0;0;0;0;0;0;0;44;0;128
6628;11;0;0;0;34;0;0;0;0;0;0;0;0;44;0;89
6630;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;42
6631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6633;142;0;0;0;12;0;0;0;0;0;0;0;0;39;0;193
6634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6635;0;0;0;0;6;0;0;0;0;0;0;0;0;43;0;49
6636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6638;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6639;100;0;0;0;0;0;0;0;0;0;0;0;0;44;0;144
6641;424;0;44;44;0;0;44;0;0;0;0;0;0;0;0;556
6642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6643;972;0;0;44;80;0;44;44;44;0;0;0;0;0;0;1228
6644;1329;44;44;44;213;40;41;44;38;0;42;0;0;0;0;1879
6645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6647;270;0;0;44;25;0;0;30;0;0;0;0;0;0;0;369
6648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6649;819;0;0;44;80;0;44;40;0;0;0;0;0;0;0;1027
6650;764;132;0;44;0;0;0;0;36;0;0;0;0;0;0;976
6651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6652;353;40;30;44;0;0;0;0;0;0;0;0;44;0;0;511
6653;16;0;0;0;0;0;0;0;0;0;0;0;0;44;0;60
6654;203;0;0;44;0;0;0;0;0;0;0;0;0;0;0;247
6655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6656;329;0;0;0;0;0;0;0;0;0;0;0;0;44;0;373
6657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6658;32;0;0;0;0;0;0;0;0;0;0;0;0;8;0;40
6659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6660;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;44
6661;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6662;63;0;0;0;0;0;0;0;0;0;0;0;0;18;0;81
6664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6665;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;44
6666;277;0;0;44;8;0;44;0;0;0;0;0;0;0;0;373
6667;316;44;0;44;0;0;0;0;0;0;0;0;0;0;0;404
6668;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;44
6669;453;0;0;44;44;0;0;44;0;0;0;0;0;0;0;585
6670;92;0;0;38;0;0;0;0;0;0;0;0;0;0;0;130
6671;124;44;0;44;0;0;0;0;0;0;0;0;0;0;0;212
6672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6673;8;0;0;36;0;0;0;0;0;0;0;0;0;0;0;44
6674;65;0;0;0;0;0;0;0;0;0;0;0;0;30;0;95
6676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6678;66;0;0;0;0;0;8;0;0;0;0;0;0;44;0;118
6679;137;16;0;44;0;0;0;0;0;0;0;0;0;0;0;197
6681;0;0;44;0;0;0;0;0;0;0;0;0;0;38;0;82
6682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6683;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;44
6684;36;38;0;0;0;0;0;0;0;0;0;0;0;44;0;118
6686;262;0;69;0;0;0;0;0;0;0;0;0;0;44;0;375
6687;0;0;44;0;0;0;0;0;0;0;0;0;0;36;0;80
6688;199;0;0;0;0;0;0;0;0;0;0;0;0;44;0;243
6689;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;44
6690;266;0;0;0;44;0;0;0;0;0;0;0;0;44;0;354
6691;455;0;0;44;0;0;0;0;0;0;0;0;0;0;0;499
6692;216;0;0;0;0;0;0;0;0;0;38;0;0;44;0;298
6693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6695;186;0;0;0;0;0;0;0;0;0;0;0;0;30;0;216
6696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6698;0;0;0;0;24;0;0;0;0;0;0;0;0;44;0;68
6699;321;0;44;44;44;0;0;0;0;0;0;0;0;0;0;453
6700;121;0;0;44;0;0;0;0;0;0;0;0;0;0;0;165
6701;50;0;0;44;0;0;0;0;0;0;0;0;0;0;0;94
6702;76;0;0;44;0;0;0;0;0;0;0;0;0;0;0;120
6703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6705;275;0;0;44;0;0;0;0;0;0;0;0;0;0;0;319
6706;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6708;1176;0;0;44;0;0;0;88;44;0;0;0;0;0;0;1352
6709;1101;0;0;44;0;0;44;44;0;0;0;0;0;0;0;1233
6710;395;0;0;44;44;0;0;44;0;0;0;0;0;0;0;527
6711;381;0;0;44;0;0;0;0;0;0;0;0;0;0;0;425
6712;507;0;0;44;0;0;0;0;0;0;0;0;0;0;41;592
6714;209;0;0;0;35;0;0;0;0;0;0;0;0;44;0;288
6715;24;0;0;0;0;0;0;0;0;0;0;0;0;44;0;68
6716;89;0;0;0;0;0;0;0;0;0;0;0;0;44;0;133
6717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6718;507;44;0;44;0;0;0;0;0;0;41;0;0;0;0;636
6719;30;0;0;0;0;0;0;0;0;0;0;0;0;44;0;74
6720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6721;79;0;0;0;15;0;0;0;0;0;0;0;0;44;0;138
6722;44;0;0;0;0;0;0;0;0;0;0;0;0;44;0;88
6723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6725;214;0;0;0;0;0;0;0;0;0;0;0;0;44;0;258
6726;175;0;0;0;66;0;0;0;0;0;0;0;0;44;0;285
6728;41;0;0;0;0;0;0;0;0;0;0;0;0;44;0;85
6729;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6731;162;0;0;0;0;0;0;0;0;0;0;0;0;44;0;206
6732;414;0;0;44;0;44;0;0;0;0;0;0;0;0;0;502
6733;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6734;44;0;0;0;0;0;0;0;0;0;0;0;0;40;0;84
6735;193;0;44;44;7;10;0;0;0;0;0;0;0;0;0;298
6736;9;0;0;32;0;0;0;0;0;0;0;0;0;0;0;41
6737;182;0;0;0;0;0;0;0;0;0;0;0;0;44;0;226
6738;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;44
6739;82;0;0;0;0;0;0;0;0;0;0;0;0;44;0;126
6740;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6741;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;44
6742;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6743;66;0;0;44;0;0;0;0;0;0;0;0;30;0;0;140
6745;37;0;0;0;0;0;0;0;0;0;0;0;0;44;0;81
6746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6747;40;0;0;0;0;0;0;0;0;0;0;0;0;44;0;84
6748;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;44
6750;41;0;0;0;0;0;0;0;0;0;0;0;0;44;0;85
6751;1569;0;0;44;246;0;44;74;44;0;0;0;0;0;0;2021
6752;1759;0;0;44;368;176;44;88;44;0;0;76;0;0;0;2599
6753;1134;0;0;44;21;0;44;44;44;0;0;0;0;0;0;1331
6754;1678;0;0;44;273;0;44;132;44;0;0;0;0;0;0;2215
6755;1957;0;0;44;100;0;88;84;44;0;0;0;0;0;0;2317
6756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6757;599;0;0;44;0;0;0;44;0;0;0;0;0;0;0;687
6759;1218;0;88;44;0;0;0;44;0;0;0;0;0;0;0;1394
6760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6762;1905;0;0;44;0;0;44;44;0;0;0;0;0;0;0;2037
6763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6764;1055;0;0;44;120;0;44;44;0;0;0;0;0;0;0;1307
6765;581;0;44;44;0;0;44;0;0;0;0;0;0;0;0;713
6766;2589;0;0;44;96;0;44;88;0;0;0;0;0;0;0;2861
6767;916;0;0;44;0;0;44;44;0;0;0;0;0;0;0;1048
6768;78;0;0;44;0;0;0;0;0;0;0;0;0;0;0;122
6769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6770;1017;0;0;44;150;40;44;44;44;0;0;0;0;0;0;1383
6771;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6772;245;0;0;44;0;0;44;88;0;0;0;0;0;0;0;421
6773;766;0;0;44;0;0;44;44;0;0;0;0;0;0;0;898
6774;548;0;0;44;36;0;44;0;0;0;0;0;0;0;0;672
6777;1140;0;0;44;182;0;44;44;34;0;0;0;0;0;0;1488
6779;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6780;1373;0;44;44;123;0;0;44;44;0;0;0;0;0;0;1672
6781;698;0;0;44;10;0;44;44;0;0;0;0;0;0;0;840
6784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6785;1212;0;0;44;95;0;44;44;0;0;0;0;0;0;0;1439
6786;605;0;0;44;30;0;44;44;0;0;0;0;0;0;0;767
6787;672;0;0;44;60;0;44;44;15;0;0;0;0;0;0;879
6788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6790;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6791;781;0;0;44;165;0;44;44;0;0;0;0;0;0;0;1078
6793;330;0;0;0;10;0;0;0;0;0;0;0;0;44;0;384
6794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6797;266;0;0;0;0;0;0;0;0;0;0;0;0;44;0;310
6798;25;0;0;44;0;0;0;0;0;0;0;0;0;0;0;69
6799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6803;25;0;0;0;0;0;0;0;0;0;0;0;0;44;0;69
6804;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;44
6805;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;44
6807;6;0;0;0;35;0;0;0;0;0;0;0;0;44;0;85
6812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6814;219;0;0;0;0;0;0;0;0;0;0;0;0;44;0;263
6815;85;0;0;0;30;0;0;0;0;0;0;0;0;44;0;159
6816;71;0;0;0;0;0;0;0;0;0;0;0;0;44;0;115
6817;41;0;0;0;0;0;0;0;0;0;0;0;0;44;0;85
6818;127;0;0;0;0;0;0;0;0;0;0;0;0;44;0;171
6820;115;0;0;44;0;0;0;0;0;0;0;0;0;0;0;159
6821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6826;905;0;0;44;8;0;41;40;0;0;0;0;44;0;0;1082
6827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6828;310;0;0;40;0;0;0;44;0;0;0;0;0;0;0;394
6829;1301;40;88;44;84;0;0;44;44;0;0;0;0;0;0;1645
6830;1702;120;44;44;141;0;0;0;40;0;0;0;0;0;0;2091
6832;881;0;79;33;9;0;44;33;0;0;0;0;0;0;0;1079
6833;581;0;0;44;60;0;0;0;30;0;0;0;0;0;0;715
6834;498;0;0;44;64;0;44;44;0;0;0;0;0;0;44;738
6835;1159;76;0;44;202;0;44;88;44;0;40;0;0;0;0;1697
6836;523;0;0;44;0;0;0;21;0;0;44;0;0;0;0;632
6837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6841;118;0;0;40;0;0;0;0;0;0;0;0;0;0;0;158
6843;2080;0;0;44;89;0;88;0;82;0;0;0;0;0;0;2383
6844;2325;0;174;44;0;0;0;0;0;0;0;0;44;0;0;2587
6845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6846;679;0;0;44;0;0;0;0;0;0;0;0;0;0;0;723
6848;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;44
6852;535;0;0;44;0;0;0;0;0;0;0;0;0;0;0;579
6853;813;0;44;44;0;0;44;44;0;0;0;0;0;0;0;989
6854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6855;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;42
6857;44;0;0;0;0;0;0;0;0;0;0;0;0;44;0;88
6859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6860;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6865;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;42
6866;85;0;0;0;0;0;0;0;0;0;0;0;0;44;0;129
6867;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;44
6868;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;42
6872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6876;480;15;0;0;0;0;0;0;0;0;0;0;0;42;0;537
6877;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;42
6878;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;42
6879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6880;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6882;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;42
6883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6884;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;42
6885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6886;821;0;0;44;0;0;0;44;0;0;0;0;0;0;0;909
6888;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;42
6889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6891;137;0;0;0;0;0;0;0;0;0;0;0;0;44;0;181
6892;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;42
6893;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;42
