,RBD,COD_REG_RBD,COD_COM_RBD,COD_DEPE2_Particular_Pagado,COD_DEPE2_Particular_Subvencionado,COD_DEPE2_Municipal,COD_DEPE2_Corporacion_Municipal,RURAL_RBD,COD_ENSE2,PROM_ASIS,GRADO,Matricula,Cant_Est_NEE,Cant_Est_Media_HC,Cant_Est_Media_TP,HH_DOCENTES,HH_PROF,HH_PARA,HH_AUX,HH_TOT_AAEE,PROM_GRAL,SEP,CD2018,APR,REP,RET,TRA
3680,0.5472094517771516,0.8666666666666667,0.8616153643777954,0,0,1,0,1,7,0.9292929292929294,Media,0.3321220930232558,0.0,0.0,0.490206458443621,0.3075381918357125,0.11838440111420613,0.2945997058205505,0.2863202545068929,0.40589009542612703,0.8009119744828007,0.2833906787613388,4,0.33676975945017185,0.05494505494505495,0.08108108108108109,0.12820512820512822
3681,0.5478273765386327,0.8666666666666667,0.8551696921862668,0,0,1,0,1,2,0.9292929292929294,Basica,0.03343023255813953,0.0,0.0,0.0,0.0405709992486852,0.014856081708449397,0.024795125026266022,0.014139271827500884,0.03126028298782494,0.8426341245682843,0.03065373787926181,4,0.042382588774341354,0.005494505494505495,0.0,0.011396011396011397
3682,0.5484947352810322,0.6,0.5919494869771114,0,0,1,0,0,2,0.9292929292929294,Basica,0.25690406976744184,0.0,0.0,0.0,0.12321562734785875,0.07799442896935933,0.20844715276318554,0.14316012725344646,0.25748601513655806,0.8245915365192782,0.3174851423209259,4,0.2619320351279114,0.18131868131868134,0.013513513513513514,0.05128205128205129
3683,0.5484947352810322,0.6,0.5919494869771114,0,0,1,0,0,5,0.9292929292929294,Media,0.08030523255813954,0.0,0.08429811866859623,0.0,0.04758327072376659,0.07799442896935933,0.20844715276318554,0.14316012725344646,0.25748601513655806,0.7874812191457393,0.3174851423209259,4,0.08094692630775105,0.08791208791208792,0.02702702702702703,0.025641025641025644
3684,0.5487666221760839,0.6,0.598592475664299,0,0,1,0,1,2,0.9292929292929294,Basica,0.011991279069767442,0.0,0.0,0.0,0.023541197094916103,0.0,0.01975204874973734,0.01343230823612584,0.02171767028627838,0.8737400948789046,0.01563966218329684,3,0.018709431080565102,0.0,0.0,0.002849002849002849
3685,0.5494586979089426,0.8666666666666667,0.8550381478558275,0,1,0,0,0,2,0.9292929292929294,Basica,0.1504360465116279,0.0,0.0,0.0,0.15827698472326573,0.13834726090993502,0.064089094347552,0.1007423117709438,0.14610069101678183,0.8906774958714411,0.0,3,0.1618938526155021,0.01098901098901099,0.0,0.08262108262108263
3686,0.5498294527658313,0.6,0.6051039200210472,0,0,1,0,0,2,0.9292929292929294,Basica,0.10428779069767442,0.0,0.0,0.0,0.08665164037064864,0.018570102135561747,0.10401344820340408,0.03181336161187699,0.10282987824942415,0.8408323829137409,0.09071004066312169,2,0.11302023673157695,0.01098901098901099,0.02702702702702703,0.05413105413105413
3687,0.5504226605368531,0.6,0.6051039200210472,0,0,1,0,0,5,0.9292929292929294,Media,0.04069767441860465,0.0,0.01845151953690304,0.03864478560084701,0.018031555221637866,0.0979572887650882,0.016810254255095608,0.02191587133262637,0.05807831523527476,0.8085368667164811,0.036909602752580546,3,0.019091256204658267,0.005494505494505495,0.013513513513513514,0.03703703703703704
3688,0.5504473775273123,0.6,0.6051039200210472,0,0,1,0,0,2,0.9292929292929294,Basica,0.05632267441860465,0.0,0.0,0.0,0.07237665915351867,0.10027855153203342,0.08636268123555368,0.13679745493107107,0.16683119447186576,0.8581476814438483,0.1470128245229903,2,0.06338297059946545,0.027472527472527476,0.0,0.042735042735042736
3689,0.5514607741361413,0.8666666666666667,0.8553012365167062,0,0,1,0,1,2,0.9292929292929294,Basica,0.02252906976744186,0.0,0.0,0.0,0.042073628850488355,0.04178272980501393,0.026476150451775583,0.008483563096500531,0.039486673247778874,0.8650003787735313,0.02846418517360025,3,0.024818633066055747,0.016483516483516484,0.0,0.025641025641025644
