RBD;GRADO;CD2018
900;Basica;SIN CATEGORIA: BAJA MATRICULA
902;Basica;SIN CATEGORIA: BAJA MATRICULA
904;Basica;SIN CATEGORIA: BAJA MATRICULA
905;Basica;MEDIO-BAJO
906;Basica;SIN CATEGORIA: BAJA MATRICULA
907;Basica;SIN CATEGORIA: BAJA MATRICULA
908;Basica;MEDIO
909;Basica;SIN CATEGORIA: BAJA MATRICULA
910;Basica;SIN CATEGORIA: BAJA MATRICULA
911;Basica;SIN CATEGORIA: BAJA MATRICULA
914;Basica;SIN CATEGORIA: BAJA MATRICULA
915;Basica;MEDIO-BAJO
916;Basica;SIN CATEGORIA: BAJA MATRICULA
922;Basica;SIN CATEGORIA: BAJA MATRICULA
923;Basica;SIN CATEGORIA: BAJA MATRICULA
924;Basica;SIN CATEGORIA: BAJA MATRICULA
925;Basica;SIN CATEGORIA: BAJA MATRICULA
928;Basica;SIN CATEGORIA: BAJA MATRICULA
929;Basica;MEDIO
931;Basica;SIN CATEGORIA: BAJA MATRICULA
932;Basica;ALTO
933;Basica;SIN CATEGORIA: BAJA MATRICULA
934;Basica;SIN CATEGORIA: BAJA MATRICULA
935;Basica;SIN CATEGORIA: BAJA MATRICULA
936;Basica;SIN CATEGORIA: BAJA MATRICULA
937;Basica;MEDIO
939;Basica;SIN CATEGORIA: BAJA MATRICULA
940;Basica;SIN CATEGORIA: BAJA MATRICULA
943;Basica;SIN CATEGORIA: BAJA MATRICULA
945;Basica;SIN CATEGORIA: BAJA MATRICULA
946;Basica;MEDIO
947;Basica;MEDIO
948;Basica;SIN CATEGORIA: BAJA MATRICULA
949;Basica;SIN CATEGORIA: BAJA MATRICULA
950;Basica;SIN CATEGORIA: BAJA MATRICULA
951;Basica;SIN CATEGORIA: BAJA MATRICULA
953;Basica;SIN CATEGORIA: BAJA MATRICULA
954;Basica;SIN CATEGORIA: BAJA MATRICULA
955;Basica;SIN CATEGORIA: BAJA MATRICULA
956;Basica;SIN CATEGORIA: BAJA MATRICULA
957;Basica;SIN CATEGORIA: BAJA MATRICULA
959;Basica;MEDIO-BAJO
960;Basica;SIN CATEGORIA: BAJA MATRICULA
962;Basica;SIN CATEGORIA: BAJA MATRICULA
963;Basica;SIN CATEGORIA: BAJA MATRICULA
969;Basica;SIN CATEGORIA: FALTA DE INFORMACION
970;Basica;SIN CATEGORIA: FALTA DE INFORMACION
971;Basica;SIN CATEGORIA: FALTA DE INFORMACION
972;Basica;SIN CATEGORIA: FALTA DE INFORMACION
973;Basica;SIN CATEGORIA: FALTA DE INFORMACION
974;Basica;SIN CATEGORIA: FALTA DE INFORMACION
976;Basica;SIN CATEGORIA: FALTA DE INFORMACION
977;Basica;INSUFICIENTE
978;Basica;SIN CATEGORIA: BAJA MATRICULA
981;Basica;SIN CATEGORIA: BAJA MATRICULA
982;Basica;SIN CATEGORIA: FALTA DE INFORMACION
984;Basica;SIN CATEGORIA: BAJA MATRICULA
985;Basica;SIN CATEGORIA: BAJA MATRICULA
986;Basica;SIN CATEGORIA: BAJA MATRICULA
987;Basica;MEDIO-BAJO
990;Basica;MEDIO
991;Basica;SIN CATEGORIA: BAJA MATRICULA
993;Basica;SIN CATEGORIA: BAJA MATRICULA
994;Basica;SIN CATEGORIA: BAJA MATRICULA
995;Basica;SIN CATEGORIA: BAJA MATRICULA
996;Basica;SIN CATEGORIA: BAJA MATRICULA
997;Basica;SIN CATEGORIA: BAJA MATRICULA
998;Basica;SIN CATEGORIA: BAJA MATRICULA
999;Basica;SIN CATEGORIA: BAJA MATRICULA
1000;Basica;SIN CATEGORIA: BAJA MATRICULA
1001;Basica;SIN CATEGORIA: BAJA MATRICULA
1002;Basica;SIN CATEGORIA: BAJA MATRICULA
1004;Basica;SIN CATEGORIA: BAJA MATRICULA
1005;Basica;SIN CATEGORIA: BAJA MATRICULA
1006;Basica;MEDIO
1007;Basica;SIN CATEGORIA: BAJA MATRICULA
1008;Basica;SIN CATEGORIA: BAJA MATRICULA
1010;Basica;SIN CATEGORIA: BAJA MATRICULA
1011;Basica;SIN CATEGORIA: BAJA MATRICULA
1014;Basica;MEDIO-BAJO
1015;Basica;SIN CATEGORIA: FALTA DE INFORMACION
1016;Basica;MEDIO
1017;Basica;MEDIO-BAJO
1018;Basica;MEDIO-BAJO
1019;Basica;MEDIO
1020;Basica;MEDIO
1021;Basica;SIN CATEGORIA: BAJA MATRICULA
1022;Basica;SIN CATEGORIA: BAJA MATRICULA
1027;Basica;SIN CATEGORIA: BAJA MATRICULA
1030;Basica;SIN CATEGORIA: BAJA MATRICULA
1031;Basica;MEDIO
1032;Basica;SIN CATEGORIA: BAJA MATRICULA
1033;Basica;MEDIO
1034;Basica;SIN CATEGORIA: BAJA MATRICULA
1036;Basica;MEDIO
1037;Basica;SIN CATEGORIA: BAJA MATRICULA
1038;Basica;SIN CATEGORIA: BAJA MATRICULA
1040;Basica;SIN CATEGORIA: BAJA MATRICULA
1041;Basica;MEDIO-BAJO
1042;Basica;SIN CATEGORIA: BAJA MATRICULA
1044;Basica;SIN CATEGORIA: BAJA MATRICULA
1045;Basica;SIN CATEGORIA: BAJA MATRICULA
1046;Basica;SIN CATEGORIA: BAJA MATRICULA
1047;Basica;SIN CATEGORIA: BAJA MATRICULA
1049;Basica;INSUFICIENTE
1050;Basica;MEDIO
1051;Basica;MEDIO
1052;Basica;ALTO
1053;Basica;SIN CATEGORIA: BAJA MATRICULA
1055;Basica;SIN CATEGORIA: BAJA MATRICULA
1059;Basica;MEDIO-BAJO
1061;Basica;SIN CATEGORIA: BAJA MATRICULA
1062;Basica;SIN CATEGORIA: BAJA MATRICULA
1063;Basica;SIN CATEGORIA: BAJA MATRICULA
1064;Basica;SIN CATEGORIA: BAJA MATRICULA
1065;Basica;SIN CATEGORIA: BAJA MATRICULA
1066;Basica;MEDIO-BAJO
1068;Basica;SIN CATEGORIA: BAJA MATRICULA
1069;Basica;SIN CATEGORIA: BAJA MATRICULA
1070;Basica;SIN CATEGORIA: BAJA MATRICULA
1071;Basica;SIN CATEGORIA: BAJA MATRICULA
1072;Basica;SIN CATEGORIA: BAJA MATRICULA
1076;Basica;SIN CATEGORIA: BAJA MATRICULA
1077;Basica;MEDIO-BAJO
1078;Basica;MEDIO
1080;Basica;SIN CATEGORIA: BAJA MATRICULA
1082;Basica;SIN CATEGORIA: BAJA MATRICULA
1083;Basica;SIN CATEGORIA: BAJA MATRICULA
1084;Basica;SIN CATEGORIA: BAJA MATRICULA
1085;Basica;SIN CATEGORIA: BAJA MATRICULA
1086;Basica;SIN CATEGORIA: BAJA MATRICULA
1087;Basica;MEDIO
1090;Basica;SIN CATEGORIA: BAJA MATRICULA
1092;Basica;SIN CATEGORIA: BAJA MATRICULA
1093;Basica;SIN CATEGORIA: BAJA MATRICULA
1094;Basica;SIN CATEGORIA: BAJA MATRICULA
1095;Basica;SIN CATEGORIA: BAJA MATRICULA
1096;Basica;SIN CATEGORIA: BAJA MATRICULA
1097;Basica;SIN CATEGORIA: BAJA MATRICULA
1099;Basica;ALTO
1100;Basica;MEDIO
1101;Basica;SIN CATEGORIA: BAJA MATRICULA
1102;Basica;SIN CATEGORIA: BAJA MATRICULA
1104;Basica;SIN CATEGORIA: BAJA MATRICULA
1108;Basica;SIN CATEGORIA: BAJA MATRICULA
1109;Basica;SIN CATEGORIA: BAJA MATRICULA
1113;Basica;SIN CATEGORIA: BAJA MATRICULA
1116;Basica;SIN CATEGORIA: BAJA MATRICULA
1117;Basica;SIN CATEGORIA: BAJA MATRICULA
1119;Basica;MEDIO
1122;Basica;MEDIO-BAJO
1123;Basica;MEDIO-BAJO
1125;Basica;MEDIO
1128;Basica;MEDIO
1129;Basica;SIN CATEGORIA: BAJA MATRICULA
1130;Basica;SIN CATEGORIA: BAJA MATRICULA
1131;Basica;SIN CATEGORIA: BAJA MATRICULA
1132;Basica;MEDIO
1133;Basica;SIN CATEGORIA: BAJA MATRICULA
1134;Basica;SIN CATEGORIA: BAJA MATRICULA
1135;Basica;MEDIO-BAJO
1136;Basica;MEDIO
1137;Basica;SIN CATEGORIA: BAJA MATRICULA
1139;Basica;SIN CATEGORIA: BAJA MATRICULA
1140;Basica;ALTO
1142;Basica;MEDIO
1143;Basica;SIN CATEGORIA: BAJA MATRICULA
1144;Basica;SIN CATEGORIA: BAJA MATRICULA
1145;Basica;SIN CATEGORIA: BAJA MATRICULA
1147;Basica;ALTO
1148;Basica;MEDIO
1149;Basica;MEDIO
1150;Basica;SIN CATEGORIA: BAJA MATRICULA
1151;Basica;SIN CATEGORIA: BAJA MATRICULA
1152;Basica;MEDIO
1153;Basica;SIN CATEGORIA: BAJA MATRICULA
1156;Basica;SIN CATEGORIA: BAJA MATRICULA
1157;Basica;SIN CATEGORIA: BAJA MATRICULA
1158;Basica;SIN CATEGORIA: BAJA MATRICULA
1160;Basica;SIN CATEGORIA: BAJA MATRICULA
1161;Basica;MEDIO
1162;Basica;SIN CATEGORIA: BAJA MATRICULA
1164;Basica;ALTO
1166;Basica;ALTO
1168;Basica;MEDIO-BAJO
1170;Basica;MEDIO
1171;Basica;SIN CATEGORIA: BAJA MATRICULA
1173;Basica;MEDIO
1174;Basica;MEDIO-BAJO
1176;Basica;MEDIO
1178;Basica;MEDIO-BAJO
1180;Basica;MEDIO-BAJO
1181;Basica;SIN CATEGORIA: BAJA MATRICULA
1182;Basica;SIN CATEGORIA: BAJA MATRICULA
1183;Basica;MEDIO
1184;Basica;MEDIO
1185;Basica;MEDIO
1189;Basica;MEDIO
1190;Basica;MEDIO
1191;Basica;MEDIO-BAJO
1192;Basica;MEDIO
1197;Basica;MEDIO-BAJO
1198;Basica;MEDIO-BAJO
1200;Basica;MEDIO
1202;Basica;MEDIO-BAJO
1203;Basica;MEDIO-BAJO
1204;Basica;MEDIO-BAJO
1208;Basica;MEDIO
1210;Basica;MEDIO
1211;Basica;MEDIO
1212;Basica;SIN CATEGORIA: BAJA MATRICULA
1213;Basica;MEDIO-BAJO
1214;Basica;MEDIO
1215;Basica;MEDIO
1216;Basica;MEDIO
1217;Basica;MEDIO-BAJO
1218;Basica;ALTO
1220;Basica;MEDIO
1221;Basica;MEDIO
1225;Basica;ALTO
1226;Basica;MEDIO
1229;Basica;MEDIO
1233;Basica;MEDIO
1234;Basica;MEDIO
1235;Basica;MEDIO
1237;Basica;SIN CATEGORIA: BAJA MATRICULA
1238;Basica;SIN CATEGORIA: BAJA MATRICULA
1239;Basica;SIN CATEGORIA: BAJA MATRICULA
1240;Basica;SIN CATEGORIA: BAJA MATRICULA
1243;Basica;SIN CATEGORIA: BAJA MATRICULA
1244;Basica;SIN CATEGORIA: BAJA MATRICULA
1245;Basica;INSUFICIENTE
1246;Basica;MEDIO
1247;Basica;INSUFICIENTE
1248;Basica;INSUFICIENTE
1249;Basica;MEDIO-BAJO
1250;Basica;MEDIO-BAJO
1251;Basica;MEDIO-BAJO
1252;Basica;SIN CATEGORIA: BAJA MATRICULA
1256;Basica;MEDIO
1257;Basica;MEDIO
1258;Basica;MEDIO
1259;Basica;ALTO
1260;Basica;ALTO
1263;Basica;MEDIO-BAJO
1264;Basica;MEDIO
1265;Basica;INSUFICIENTE
1266;Basica;MEDIO-BAJO
1268;Basica;MEDIO-BAJO
1269;Basica;MEDIO-BAJO
1271;Basica;MEDIO
1273;Basica;SIN CATEGORIA: BAJA MATRICULA
1274;Basica;INSUFICIENTE
1275;Basica;MEDIO-BAJO
1279;Basica;MEDIO
1280;Basica;INSUFICIENTE
1281;Basica;INSUFICIENTE
1282;Basica;MEDIO-BAJO
1283;Basica;MEDIO
1285;Basica;MEDIO
1286;Basica;MEDIO
1287;Basica;MEDIO
1288;Basica;MEDIO
1290;Basica;MEDIO
1291;Basica;ALTO
1292;Basica;MEDIO
1294;Basica;ALTO
1301;Basica;INSUFICIENTE
1302;Basica;MEDIO-BAJO
1304;Basica;MEDIO
1305;Basica;MEDIO
1307;Basica;MEDIO
1308;Basica;SIN CATEGORIA: BAJA MATRICULA
1309;Basica;SIN CATEGORIA: BAJA MATRICULA
1310;Basica;MEDIO-BAJO
1311;Basica;MEDIO
1312;Basica;MEDIO
1313;Basica;MEDIO
1316;Basica;MEDIO
1318;Basica;MEDIO
1319;Basica;SIN CATEGORIA: BAJA MATRICULA
1321;Basica;INSUFICIENTE
1322;Basica;SIN CATEGORIA: BAJA MATRICULA
1323;Basica;INSUFICIENTE
1325;Basica;SIN CATEGORIA: BAJA MATRICULA
1326;Basica;MEDIO
1327;Basica;MEDIO
1328;Basica;MEDIO
1329;Basica;MEDIO-BAJO
1331;Basica;MEDIO
1332;Basica;MEDIO
1333;Basica;MEDIO
1336;Basica;MEDIO
1337;Basica;MEDIO-BAJO
1338;Basica;MEDIO-BAJO
1339;Basica;MEDIO-BAJO
1340;Basica;MEDIO
1341;Basica;MEDIO
1342;Basica;SIN CATEGORIA: BAJA MATRICULA
1343;Basica;SIN CATEGORIA: BAJA MATRICULA
1345;Basica;SIN CATEGORIA: BAJA MATRICULA
1346;Basica;MEDIO-BAJO
1347;Basica;MEDIO
1349;Basica;MEDIO
1350;Basica;MEDIO
1352;Basica;MEDIO
1353;Basica;MEDIO-BAJO
1355;Basica;MEDIO
1356;Basica;SIN CATEGORIA: BAJA MATRICULA
1358;Basica;ALTO
1359;Basica;MEDIO
1360;Basica;MEDIO
1361;Basica;MEDIO
1363;Basica;SIN CATEGORIA: BAJA MATRICULA
1364;Basica;MEDIO
1367;Basica;MEDIO-BAJO
1368;Basica;MEDIO
1369;Basica;INSUFICIENTE
1370;Basica;MEDIO
1371;Basica;MEDIO
1377;Basica;MEDIO
1378;Basica;MEDIO-BAJO
1384;Basica;MEDIO-BAJO
1385;Basica;MEDIO-BAJO
1389;Basica;MEDIO
1390;Basica;MEDIO
1393;Basica;MEDIO
1394;Basica;INSUFICIENTE
1395;Basica;MEDIO
1397;Basica;MEDIO
1403;Basica;MEDIO
1404;Basica;ALTO
1405;Basica;MEDIO
1412;Basica;MEDIO
1414;Basica;MEDIO
1416;Basica;MEDIO
1417;Basica;MEDIO-BAJO
1418;Basica;MEDIO
1419;Basica;MEDIO
1421;Basica;MEDIO-BAJO
1423;Basica;MEDIO-BAJO
1424;Basica;INSUFICIENTE
1425;Basica;INSUFICIENTE
1427;Basica;MEDIO
1430;Basica;MEDIO
1431;Basica;MEDIO-BAJO
1433;Basica;INSUFICIENTE
1435;Basica;MEDIO
1436;Basica;MEDIO
1437;Basica;MEDIO
1438;Basica;MEDIO
1440;Basica;MEDIO
1442;Basica;MEDIO-BAJO
1444;Basica;MEDIO-BAJO
1445;Basica;MEDIO
1447;Basica;MEDIO
1448;Basica;MEDIO
1449;Basica;MEDIO-BAJO
1450;Basica;MEDIO
1453;Basica;MEDIO
1454;Basica;INSUFICIENTE
1455;Basica;MEDIO
1456;Basica;MEDIO
1457;Basica;MEDIO-BAJO
1458;Basica;MEDIO-BAJO
1459;Basica;MEDIO
1460;Basica;SIN CATEGORIA: BAJA MATRICULA
1461;Basica;MEDIO
1462;Basica;MEDIO
1465;Basica;MEDIO
1466;Basica;MEDIO
1467;Basica;MEDIO-BAJO (NUEVO)
1468;Basica;INSUFICIENTE
1469;Basica;MEDIO-BAJO
1471;Basica;MEDIO
1472;Basica;MEDIO-BAJO
1473;Basica;MEDIO
1474;Basica;MEDIO-BAJO
1475;Basica;SIN CATEGORIA: BAJA MATRICULA
1478;Basica;MEDIO
1479;Basica;INSUFICIENTE
1482;Basica;MEDIO
1483;Basica;MEDIO-BAJO
1484;Basica;MEDIO
1488;Basica;MEDIO
1490;Basica;MEDIO
1491;Basica;MEDIO-BAJO
1493;Basica;SIN CATEGORIA: BAJA MATRICULA
1495;Basica;SIN CATEGORIA: BAJA MATRICULA
1496;Basica;MEDIO
1498;Basica;MEDIO
1500;Basica;MEDIO
1506;Basica;MEDIO-BAJO
1511;Basica;INSUFICIENTE
1514;Basica;INSUFICIENTE
1516;Basica;MEDIO-BAJO
1517;Basica;MEDIO-BAJO
1518;Basica;INSUFICIENTE
1521;Basica;MEDIO-BAJO
1522;Basica;INSUFICIENTE
1523;Basica;MEDIO-BAJO
1524;Basica;INSUFICIENTE
1526;Basica;MEDIO-BAJO
1528;Basica;INSUFICIENTE
1529;Basica;MEDIO-BAJO
1533;Basica;INSUFICIENTE
1534;Basica;INSUFICIENTE
1536;Basica;MEDIO-BAJO
1537;Basica;MEDIO
1538;Basica;MEDIO
1540;Basica;INSUFICIENTE
1541;Basica;MEDIO-BAJO
1542;Basica;MEDIO-BAJO
1543;Basica;MEDIO
1547;Basica;INSUFICIENTE
1548;Basica;INSUFICIENTE
1549;Basica;INSUFICIENTE
1550;Basica;MEDIO-BAJO
1551;Basica;MEDIO-BAJO
1553;Basica;MEDIO-BAJO
1554;Basica;MEDIO-BAJO
1555;Basica;MEDIO-BAJO
1556;Basica;INSUFICIENTE
1557;Basica;MEDIO
1563;Basica;MEDIO
1567;Basica;INSUFICIENTE
1568;Basica;MEDIO-BAJO
1569;Basica;MEDIO
1570;Basica;MEDIO-BAJO
1571;Basica;INSUFICIENTE
1573;Basica;INSUFICIENTE
1577;Basica;MEDIO-BAJO
1578;Basica;INSUFICIENTE
1579;Basica;MEDIO
1580;Basica;MEDIO
1581;Basica;ALTO
1582;Basica;MEDIO
1583;Basica;INSUFICIENTE
1585;Basica;MEDIO
1586;Basica;MEDIO
1587;Basica;MEDIO
1588;Basica;MEDIO
1590;Basica;MEDIO
1593;Basica;MEDIO-BAJO
1594;Basica;MEDIO
1595;Basica;MEDIO
1596;Basica;MEDIO-BAJO
1597;Basica;MEDIO-BAJO
1598;Basica;MEDIO
1599;Basica;MEDIO
1601;Basica;MEDIO
1602;Basica;MEDIO
1603;Basica;MEDIO
1604;Basica;MEDIO
1607;Basica;MEDIO-BAJO
1609;Basica;MEDIO
1610;Basica;MEDIO
1619;Basica;MEDIO
1620;Basica;ALTO
1621;Basica;INSUFICIENTE
1629;Basica;MEDIO-BAJO
1631;Basica;ALTO
1632;Basica;MEDIO
1634;Basica;ALTO
1635;Basica;MEDIO-BAJO
1638;Basica;ALTO
1641;Basica;ALTO
1650;Basica;MEDIO-BAJO
1653;Basica;MEDIO-BAJO
1657;Basica;MEDIO
1662;Basica;MEDIO-BAJO
1667;Basica;MEDIO-BAJO
1677;Basica;MEDIO
1678;Basica;MEDIO
1680;Basica;MEDIO-BAJO
1681;Basica;MEDIO-BAJO
1682;Basica;MEDIO-BAJO
1683;Basica;MEDIO-BAJO
1684;Basica;MEDIO-BAJO
1685;Basica;INSUFICIENTE
1686;Basica;MEDIO
1688;Basica;MEDIO
1689;Basica;MEDIO-BAJO
1691;Basica;MEDIO-BAJO
1692;Basica;MEDIO-BAJO
1693;Basica;INSUFICIENTE
1695;Basica;MEDIO
1696;Basica;INSUFICIENTE
1697;Basica;MEDIO
1698;Basica;MEDIO
1699;Basica;MEDIO-BAJO
1700;Basica;MEDIO
1701;Basica;INSUFICIENTE
1702;Basica;MEDIO-BAJO
1703;Basica;ALTO
1704;Basica;INSUFICIENTE
1705;Basica;MEDIO-BAJO
1707;Basica;MEDIO-BAJO
1708;Basica;INSUFICIENTE
1709;Basica;MEDIO
1712;Basica;MEDIO
1714;Basica;INSUFICIENTE
1716;Basica;MEDIO
1717;Basica;MEDIO
1718;Basica;INSUFICIENTE
1720;Basica;MEDIO-BAJO
1721;Basica;MEDIO-BAJO
1722;Basica;MEDIO-BAJO
1724;Basica;MEDIO-BAJO
1728;Basica;INSUFICIENTE
1732;Basica;MEDIO-BAJO
1734;Basica;ALTO
1738;Basica;MEDIO
1741;Basica;MEDIO-BAJO
1742;Basica;MEDIO-BAJO
1743;Basica;MEDIO
1748;Basica;ALTO
1749;Basica;MEDIO
1750;Basica;ALTO
1751;Basica;MEDIO
1752;Basica;MEDIO-BAJO
1755;Basica;MEDIO
1756;Basica;MEDIO
1757;Basica;MEDIO
1759;Basica;INSUFICIENTE
1761;Basica;MEDIO
1765;Basica;MEDIO
1769;Basica;MEDIO
1772;Basica;MEDIO-BAJO
1774;Basica;ALTO
1775;Basica;MEDIO
1776;Basica;MEDIO
1777;Basica;ALTO
1780;Basica;MEDIO-BAJO
1781;Basica;MEDIO
1783;Basica;ALTO
1787;Basica;MEDIO
1788;Basica;ALTO
1789;Basica;MEDIO-BAJO
1791;Basica;ALTO
1792;Basica;MEDIO
1795;Basica;ALTO
1796;Basica;MEDIO
1801;Basica;MEDIO
1807;Basica;MEDIO
1819;Basica;MEDIO
1839;Basica;ALTO
1842;Basica;MEDIO
1844;Basica;MEDIO
1847;Basica;MEDIO
1853;Basica;INSUFICIENTE
1855;Basica;MEDIO
1856;Basica;INSUFICIENTE
1857;Basica;MEDIO-BAJO
1858;Basica;MEDIO
1859;Basica;MEDIO
1860;Basica;MEDIO-BAJO
1863;Basica;MEDIO-BAJO
1864;Basica;MEDIO
1867;Basica;MEDIO
1868;Basica;MEDIO
1869;Basica;SIN CATEGORIA: BAJA MATRICULA
1870;Basica;MEDIO
1871;Basica;MEDIO
1873;Basica;MEDIO
1874;Basica;MEDIO
1875;Basica;MEDIO-BAJO
1876;Basica;SIN CATEGORIA: BAJA MATRICULA
1877;Basica;SIN CATEGORIA: BAJA MATRICULA
1878;Basica;SIN CATEGORIA: BAJA MATRICULA
1880;Basica;SIN CATEGORIA: BAJA MATRICULA
1881;Basica;MEDIO
1885;Basica;INSUFICIENTE
1886;Basica;MEDIO-BAJO
1887;Basica;MEDIO-BAJO
1888;Basica;MEDIO-BAJO
1889;Basica;MEDIO-BAJO
1890;Basica;INSUFICIENTE
1891;Basica;INSUFICIENTE
1892;Basica;INSUFICIENTE
1893;Basica;MEDIO-BAJO
1895;Basica;INSUFICIENTE
1898;Basica;MEDIO-BAJO
1899;Basica;MEDIO
1900;Basica;SIN CATEGORIA: BAJA MATRICULA
1901;Basica;SIN CATEGORIA: BAJA MATRICULA
1905;Basica;SIN CATEGORIA: BAJA MATRICULA
1906;Basica;SIN CATEGORIA: BAJA MATRICULA
1908;Basica;MEDIO-BAJO
1909;Basica;MEDIO
1911;Basica;MEDIO
1914;Basica;MEDIO
1917;Basica;MEDIO-BAJO
1918;Basica;MEDIO
1919;Basica;ALTO
1923;Basica;MEDIO
1924;Basica;MEDIO
1927;Basica;MEDIO-BAJO
1930;Basica;MEDIO-BAJO
1934;Basica;MEDIO
1937;Basica;MEDIO
1941;Basica;MEDIO
1959;Basica;MEDIO-BAJO
1961;Basica;INSUFICIENTE
1963;Basica;MEDIO-BAJO
1965;Basica;MEDIO-BAJO
1966;Basica;MEDIO-BAJO
1967;Basica;MEDIO
1968;Basica;INSUFICIENTE
1969;Basica;INSUFICIENTE
1970;Basica;MEDIO
1971;Basica;MEDIO-BAJO
1975;Basica;MEDIO-BAJO
1976;Basica;MEDIO
1977;Basica;MEDIO
1980;Basica;MEDIO
1985;Basica;INSUFICIENTE
1987;Basica;INSUFICIENTE
1989;Basica;MEDIO-BAJO
1997;Basica;MEDIO
1998;Basica;MEDIO
1999;Basica;MEDIO-BAJO
2003;Basica;MEDIO
2005;Basica;MEDIO-BAJO
2007;Basica;MEDIO-BAJO
2008;Basica;MEDIO
2009;Basica;MEDIO-BAJO
2014;Basica;MEDIO-BAJO
2017;Basica;MEDIO
2018;Basica;MEDIO-BAJO
2019;Basica;MEDIO-BAJO
2020;Basica;MEDIO
2021;Basica;MEDIO
2022;Basica;MEDIO
2023;Basica;MEDIO-BAJO
2024;Basica;MEDIO
2026;Basica;MEDIO
2027;Basica;INSUFICIENTE
2035;Basica;MEDIO
2036;Basica;MEDIO
2037;Basica;MEDIO
2038;Basica;SIN CATEGORIA: BAJA MATRICULA
2040;Basica;MEDIO
2041;Basica;MEDIO
2042;Basica;MEDIO
2043;Basica;MEDIO
2045;Basica;ALTO
2047;Basica;MEDIO-BAJO
2048;Basica;MEDIO
2049;Basica;ALTO
2050;Basica;MEDIO
2052;Basica;SIN CATEGORIA: FALTA DE INFORMACION
2054;Basica;MEDIO
2055;Basica;ALTO
2057;Basica;MEDIO-BAJO
2065;Basica;MEDIO-BAJO
2066;Basica;MEDIO-BAJO
2068;Basica;MEDIO
2069;Basica;ALTO
2071;Basica;SIN CATEGORIA: BAJA MATRICULA
2074;Basica;MEDIO-BAJO
2075;Basica;MEDIO
2079;Basica;MEDIO
2081;Basica;MEDIO-BAJO
2083;Basica;MEDIO-BAJO
2084;Basica;MEDIO-BAJO
2085;Basica;INSUFICIENTE
2087;Basica;INSUFICIENTE
2089;Basica;SIN CATEGORIA: BAJA MATRICULA
2090;Basica;MEDIO
2091;Basica;MEDIO
2092;Basica;MEDIO
2093;Basica;SIN CATEGORIA: BAJA MATRICULA
2095;Basica;SIN CATEGORIA: BAJA MATRICULA
2096;Basica;ALTO
2097;Basica;SIN CATEGORIA: BAJA MATRICULA
2098;Basica;SIN CATEGORIA: BAJA MATRICULA
2099;Basica;ALTO
2101;Basica;INSUFICIENTE
2112;Basica;MEDIO-BAJO
2114;Basica;MEDIO
2115;Basica;MEDIO
2116;Basica;MEDIO
2118;Basica;MEDIO-BAJO
2119;Basica;MEDIO-BAJO
2120;Basica;MEDIO
2121;Basica;ALTO
2122;Basica;INSUFICIENTE
2123;Basica;MEDIO-BAJO
2124;Basica;MEDIO
2125;Basica;MEDIO
2126;Basica;MEDIO
2129;Basica;ALTO
2131;Basica;INSUFICIENTE
2132;Basica;MEDIO-BAJO
2135;Basica;MEDIO
2136;Basica;MEDIO-BAJO
2138;Basica;INSUFICIENTE
2139;Basica;MEDIO
2140;Basica;MEDIO
2143;Basica;MEDIO-BAJO
2145;Basica;ALTO
2146;Basica;MEDIO-BAJO
2147;Basica;MEDIO
2150;Basica;MEDIO
2151;Basica;MEDIO
2153;Basica;MEDIO
2155;Basica;ALTO
2159;Basica;MEDIO
2160;Basica;ALTO
2162;Basica;MEDIO
2164;Basica;MEDIO-BAJO
2165;Basica;MEDIO
2166;Basica;MEDIO
2167;Basica;MEDIO-BAJO (NUEVO)
2170;Basica;MEDIO
2171;Basica;MEDIO
2173;Basica;MEDIO
2174;Basica;MEDIO-BAJO
2178;Basica;MEDIO-BAJO
2179;Basica;MEDIO-BAJO
2182;Basica;MEDIO
2183;Basica;MEDIO-BAJO
2184;Basica;MEDIO
2185;Basica;MEDIO-BAJO
2191;Basica;SIN CATEGORIA: BAJA MATRICULA
2194;Basica;ALTO
2198;Basica;SIN CATEGORIA: BAJA MATRICULA
2200;Basica;ALTO
2206;Basica;MEDIO-BAJO
2207;Basica;INSUFICIENTE
2209;Basica;INSUFICIENTE
2210;Basica;MEDIO
2212;Basica;INSUFICIENTE
2217;Basica;MEDIO
2218;Basica;MEDIO-BAJO
2220;Basica;MEDIO-BAJO
2223;Basica;MEDIO-BAJO
2224;Basica;INSUFICIENTE
2226;Basica;MEDIO
2227;Basica;MEDIO-BAJO
2228;Basica;MEDIO-BAJO
2231;Basica;INSUFICIENTE
2233;Basica;SIN CATEGORIA: BAJA MATRICULA
2234;Basica;MEDIO
2235;Basica;MEDIO
2236;Basica;MEDIO
2237;Basica;MEDIO-BAJO
2238;Basica;MEDIO
2240;Basica;INSUFICIENTE
2244;Basica;MEDIO-BAJO
2247;Basica;MEDIO-BAJO
2249;Basica;MEDIO-BAJO
2250;Basica;MEDIO
2251;Basica;MEDIO
2255;Basica;SIN CATEGORIA: BAJA MATRICULA
2257;Basica;SIN CATEGORIA: BAJA MATRICULA
2258;Basica;MEDIO
2259;Basica;MEDIO
2260;Basica;ALTO
2262;Basica;ALTO
2263;Basica;MEDIO
2264;Basica;MEDIO
2265;Basica;MEDIO-BAJO
2266;Basica;ALTO
2267;Basica;MEDIO
2268;Basica;MEDIO-BAJO
2269;Basica;MEDIO
